Wm,W0m,dm,tm,rows,Xa,Ya,gain,vswr,bandwidth,s,pr,p0
2142.9,325.71,488.57,214.29,5.0,8365.0,2142.9,2.8627097999999997,1.05664,122.22,-31.200706,0.21411298,0.49858866
2142.9,325.71,488.57,214.29,5.0,8365.0,6964.3,2.9492706,1.2013293999999999,123.68990000000002,-20.775558,0.21415582,0.49293272
2142.9,325.71,488.57,214.29,7.0,0.0,2142.9,1.4865661000000001,6.9986698,,-2.4992563999999997,0.066926145,0.21408225
2142.9,325.71,488.57,214.29,7.0,1132.8,2142.9,2.9260808999999997,1.0438148999999999,122.43029999999999,-33.376387,0.21702619,0.49975546
2142.9,325.71,488.57,214.29,7.0,3543.5,2142.9,2.9309979999999998,1.1526273,123.05969999999976,-22.986731,0.21707284,0.49896903
2142.9,325.71,488.57,214.29,7.0,5954.3,2142.9,2.9252057999999996,1.1608201999999999,123.05999999999972,-22.565559,0.21681765,0.49881134
2142.9,162.86,77.143,214.29,5.0,1132.8,6964.3,2.8815911,1.6830776,118.01979999999945,-11.883264,0.19706899,0.46086961
2142.9,325.71,488.57,214.29,7.0,8365.0,2142.9,2.9194215,1.1687155,122.85000000000012,-22.18095,0.21650964,0.49865399
2142.9,488.57,77.143,214.29,3.0,0.0,2142.9,2.8242586,1.3641396000000001,110.8798999999996,-16.248103,0.20552337,0.48445928
2142.9,488.57,77.143,214.29,3.0,0.0,6964.3,1.2545903999999999,8.348357400000001,,-2.0909008,0.055378659000000004,0.18680828
2142.9,488.57,77.143,214.29,3.0,0.0,11786.0,2.9632942000000004,1.7245633999999999,115.49999999999994,-11.50441,0.20556367,0.47059108
2142.9,488.57,77.143,214.29,3.0,0.0,16607.0,1.8804538,2.5139055,62.16,-7.3138262,0.1602025,0.4692361
2142.9,488.57,77.143,214.29,3.0,1132.8,2142.9,2.9248862,1.1780468000000002,122.22009999999939,-21.75066,0.21662216,0.49837634
2142.9,488.57,77.143,214.29,3.0,1132.8,6964.3,2.8239056000000002,1.7190167,116.1300999999999,-11.553458000000001,0.19477688,0.45814453
2142.9,488.57,77.143,214.29,3.0,1132.8,11786.0,2.9719446,1.4385506000000001,123.48009999999965,-14.902242000000001,0.21375204,0.48809343
2142.9,488.57,77.143,214.29,3.0,1132.8,16607.0,2.2256702,2.0966748,88.40990000000026,-9.016354699999999,0.17950918,0.48566450000000005
2142.9,488.57,77.143,214.29,3.0,3543.5,2142.9,2.9289487999999997,1.2233768,122.64009999999992,-19.959501,0.21629665,0.49718017
2142.9,162.86,77.143,214.29,5.0,3543.5,2142.9,2.8891788,1.0733141000000002,122.22,-29.029551,0.21503309,0.49812796
2142.9,488.57,77.143,214.29,3.0,3543.5,6964.3,2.8370637000000003,1.6372776000000002,120.74970000000019,-12.336544,0.1981031,0.46435322
2142.9,488.57,77.143,214.29,3.0,3543.5,11786.0,2.9738006,1.4400538,123.48009999999965,-14.877873000000001,0.21381996,0.48800889999999997
2142.9,488.57,77.143,214.29,3.0,3543.5,16607.0,2.4745147999999997,1.9262514,104.37010000000014,-9.9916546,0.19227562,0.49033843
2142.9,488.57,77.143,214.29,3.0,5954.3,2142.9,2.9251116,1.2301195,122.42980000000037,-19.727493,0.21604591,0.49697724
2142.9,488.57,77.143,214.29,3.0,5954.3,6964.3,2.8356624,1.6341185,120.95999999999974,-12.369297999999999,0.19818013,0.46459095
2142.9,488.57,77.143,214.29,3.0,5954.3,11786.0,2.9724939,1.4426048999999999,123.48010000000009,-14.836741,0.21372837,0.48787373
2142.9,488.57,77.143,214.29,3.0,5954.3,16607.0,2.4710426,1.8185561000000001,108.98990000000009,-10.739564,0.19333396,0.4902098
2142.9,488.57,77.143,214.29,3.0,8365.0,2142.9,2.9154999,1.2381578000000002,122.43009999999987,-19.460519,0.21546363,0.49673381
2142.9,488.57,77.143,214.29,3.0,8365.0,6964.3,2.8282291,1.6241561000000002,121.58989999999959,-12.473927999999999,0.19819017,0.46533389999999997
2142.9,488.57,77.143,214.29,3.0,8365.0,11786.0,2.9662714,1.450793,123.69019999999998,-14.70659,0.21322215,0.48744411
2142.9,162.86,77.143,214.29,3.0,0.0,11786.0,2.9462106,1.7248029999999999,115.49999999999994,-11.502303,0.20485227,0.47057726
2142.9,162.86,77.143,214.29,5.0,3543.5,6964.3,2.8964947,1.5990824,121.59019999999998,-12.746669,0.20054669,0.46719486
2142.9,488.57,77.143,214.29,3.0,8365.0,16607.0,2.7316700000000003,1.8110339,110.87990000000003,-10.796542,0.20678101,0.49177601
2142.9,488.57,77.143,214.29,5.0,0.0,2142.9,1.2231207,7.961305499999999,,-2.1936118,0.057329915,0.19424921
2142.9,488.57,77.143,214.29,5.0,0.0,6964.3,1.2680533999999999,8.1893295,,-2.1319088,0.056089503,0.18960712
2142.9,488.57,77.143,214.29,5.0,1132.8,2142.9,2.8755384999999998,1.1858017,121.37989999999999,-21.411220999999998,0.21240276,0.49375776
2142.9,488.57,77.143,214.29,5.0,1132.8,6964.3,2.8822913,1.6774293999999998,118.43989999999982,-11.93708,0.19727596,0.46129872
2142.9,488.57,77.143,214.29,5.0,3543.5,2142.9,2.8890397,1.0709423,122.21990000000017,-29.305258000000002,0.21504698,0.49819974
2142.9,488.57,77.143,214.29,5.0,3543.5,6964.3,2.896041,1.5970659999999999,121.38009999999966,-12.769213,0.20058452,0.46734466
2142.9,488.57,77.143,214.29,5.0,5954.3,2142.9,2.8844088,1.0647467,122.21979999999988,-30.072987,0.21495852,0.49838174
2142.9,488.57,77.143,214.29,5.0,5954.3,6964.3,2.8943841,1.5940347,121.37989999999999,-12.80328,0.20065966,0.46757013
2142.9,488.57,77.143,214.29,5.0,8365.0,2142.9,2.8767092,1.0572698,122.00999999999995,-31.107314000000002,0.21468511,0.49858118
2142.9,162.86,77.143,214.29,5.0,5954.3,2142.9,2.8843892999999996,1.066133,122.00989999999967,-29.894807,0.21495039999999999,0.49834044
2142.9,488.57,77.143,214.29,5.0,8365.0,6964.3,2.8920613,1.584559,121.5900999999997,-12.911161,0.20084981,0.46826903
2142.9,488.57,77.143,214.29,7.0,0.0,2142.9,1.4092376,7.3213924,,-2.387665,0.063571585,0.2070409
2142.9,488.57,77.143,214.29,7.0,1132.8,2142.9,2.9398082999999997,1.0481784,122.21999999999954,-32.570309,0.21762213,0.49975913
2142.9,488.57,77.143,214.29,7.0,3543.5,2142.9,2.9453652999999997,1.1545007,122.84990000000029,-22.888324,0.21766899,0.49892773
2142.9,488.57,77.143,214.29,7.0,5954.3,2142.9,2.9399566000000004,1.1618007,122.85000000000012,-22.516707,0.21742910000000001,0.49878581
2142.9,488.57,77.143,214.29,7.0,8365.0,2142.9,2.9319055,1.1695445,122.85000000000012,-22.141699,0.21701109999999998,0.4986319
2142.9,488.57,214.29,214.29,3.0,0.0,2142.9,2.7485146,1.3348716999999999,111.9301000000008,-16.867692,0.20322052,0.48620896
2142.9,488.57,214.29,214.29,3.0,0.0,6964.3,1.233965,8.0118632,,-2.1796227999999997,0.057174656,0.19282925
2142.9,488.57,214.29,214.29,3.0,0.0,11786.0,2.894515,1.7266323000000001,115.49999999999994,-11.486237,0.20276234,0.47049091
2142.9,488.57,214.29,214.29,3.0,0.0,16607.0,2.733283,2.642271,73.70970000000021,-6.918548599999999,0.19797534,0.47813052
2142.9,162.86,77.143,214.29,5.0,5954.3,6964.3,2.8942362,1.5953503999999998,121.58989999999959,-12.788467,0.20061849,0.46747265
2142.9,488.57,214.29,214.29,3.0,1132.8,2142.9,2.8461592000000002,1.1822002,122.22009999999983,-21.566914,0.21323742,0.49829708
2142.9,488.57,214.29,214.29,3.0,1132.8,6964.3,2.7345818,1.7409913000000001,114.8701000000001,-11.361891,0.19077084,0.45644821
2142.9,488.57,214.29,214.29,3.0,1132.8,11786.0,2.9051242000000004,1.4451379999999998,123.48010000000099,-14.796173999999999,0.21084853,0.4877623
2142.9,488.57,214.29,214.29,3.0,1132.8,16607.0,2.839425,2.1149777999999997,95.75990000000002,-8.9237747,0.20897404,0.49247813
2142.9,488.57,214.29,214.29,3.0,3543.5,2142.9,2.8484511,1.2267113,122.43000000000049,-19.843813,0.21283422,0.49709488
2142.9,488.57,214.29,214.29,3.0,3543.5,6964.3,2.7480037,1.6595023999999998,119.49009999999971,-12.111680999999999,0.19403059,0.46266631
2142.9,488.57,214.29,214.29,3.0,3543.5,11786.0,2.9065175,1.4464051000000002,123.48010000000099,-14.775984,0.21090196,0.48768851
2142.9,488.57,214.29,214.29,3.0,3543.5,16607.0,2.9138311000000003,1.9012112,106.04999999999976,-10.155055,0.21259723,0.49250482
2142.9,488.57,214.29,214.29,3.0,5954.3,2142.9,2.8439562,1.2340068000000002,122.42980000000037,-19.597122,0.21254909,0.49687124
2142.9,488.57,214.29,214.29,3.0,5954.3,6964.3,2.7457796,1.6559433000000001,119.69989999999964,-12.14705,0.19408911,0.46293564
2142.9,162.86,77.143,214.29,5.0,8365.0,2142.9,2.8764481,1.0583401000000001,122.00989999999967,-30.951001,0.21467493,0.49854953
2142.9,488.57,214.29,214.29,3.0,5954.3,11786.0,2.9052435,1.4494268999999997,123.47989999999997,-14.728107999999999,0.2108049,0.48752714
2142.9,488.57,214.29,214.29,3.0,5954.3,16607.0,2.9422102999999997,1.7654418,113.1899999999999,-11.157047,0.21405887,0.49246342
2142.9,488.57,214.29,214.29,3.0,8365.0,2142.9,2.8400255000000003,1.2420723,122.43009999999987,-19.334089000000002,0.21223399,0.49662066
2142.9,488.57,214.29,214.29,3.0,8365.0,6964.3,2.7446881000000003,1.6462154999999998,120.3297999999995,-12.244957000000001,0.1943304,0.46366865
2142.9,488.57,214.29,214.29,3.0,8365.0,11786.0,2.9026202999999997,1.4574328,123.26980000000054,-14.603087,0.21046900000000002,0.48710046
2142.9,488.57,214.29,214.29,3.0,8365.0,16607.0,2.9579636000000002,1.7144831999999999,115.91979999999947,-11.593902,0.21476929999999997,0.49226422
2142.9,488.57,214.29,214.29,5.0,0.0,2142.9,1.252861,7.5569145,,-2.3123535,0.060249961,0.20209496
2142.9,488.57,214.29,214.29,5.0,0.0,6964.3,1.3360393999999998,7.883825900000001,,-2.2154029,0.05871500599999999,0.1952198
2142.9,488.57,214.29,214.29,5.0,1132.8,2142.9,2.8129837,1.1802081,121.38000000000027,-21.654474,0.20990684,0.49400813
2142.9,488.57,214.29,214.29,5.0,1132.8,6964.3,2.8621877000000002,1.7029387999999999,116.9699999999998,-11.698373,0.19566607,0.4593517
2142.9,162.86,77.143,214.29,5.0,8365.0,6964.3,2.8920126,1.5857187,121.38009999999966,-12.897844000000001,0.2008229,0.46818313
2142.9,488.57,214.29,214.29,5.0,3543.5,2142.9,2.8256577999999997,1.0673691,122.00999999999995,-29.739144,0.2124158,0.49828903
2142.9,488.57,214.29,214.29,5.0,3543.5,6964.3,2.8756133999999998,1.6226479999999999,121.38009999999966,-12.489948,0.19896923,0.46543244
2142.9,488.57,214.29,214.29,5.0,5954.3,2142.9,2.8200181,1.0606969,122.01019999999963,-30.616957,0.21229305,0.49847923
2142.9,488.57,214.29,214.29,5.0,5954.3,6964.3,2.8736067000000003,1.6192256999999999,121.3801000000001,-12.526479,0.19905039,0.46568897
2142.9,488.57,214.29,214.29,5.0,8365.0,2142.9,2.8147907,1.0532603,122.00999999999995,-31.720802000000003,0.21214,0.49867290000000003
2142.9,488.57,214.29,214.29,5.0,8365.0,6964.3,2.8721695,1.6096979,121.17029999999929,-12.629511,0.19928923,0.46640017
2142.9,488.57,214.29,214.29,7.0,0.0,2142.9,1.4600566000000001,6.886493700000001,,-2.5405455000000003,0.067511548,0.21667687
2142.9,488.57,214.29,214.29,7.0,1132.8,2142.9,2.886165,1.0515851,122.22010000000027,-31.991305,0.215387,0.49981849
2142.9,488.57,214.29,214.29,7.0,3543.5,2142.9,2.8888607000000004,1.1584736999999998,122.8498999999994,-22.683792,0.2152563,0.49886182
2142.9,488.57,214.29,214.29,7.0,5954.3,2142.9,2.8835976000000003,1.1661705,122.6398999999998,-22.302776,0.21502738,0.49870659
2142.9,162.86,77.143,214.29,5.0,10776.0,2142.9,2.8568518,1.0566332,121.79989999999962,-31.201713,0.21384133,0.49859008
2142.9,488.57,214.29,214.29,7.0,8365.0,2142.9,2.8770797999999997,1.1740903,122.84999999999968,-21.930058,0.21468706,0.49854118
2142.9,488.57,351.43,214.29,3.0,0.0,2142.9,2.821577,1.3449721000000001,111.93019999999976,-16.647074,0.20592187,0.48557865
2142.9,488.57,351.43,214.29,3.0,0.0,6964.3,1.4996062,7.381595299999999,,-2.3679485000000002,0.064282066,0.20525018
2142.9,488.57,351.43,214.29,3.0,0.0,11786.0,2.9543516,1.7176901000000002,115.91979999999947,-11.565259,0.20538927,0.47107467
2142.9,488.57,351.43,214.29,3.0,0.0,16607.0,2.5392707000000003,2.5555665000000003,75.59990000000028,-7.1804044000000005,0.18972786,0.47966812
2142.9,488.57,351.43,214.29,3.0,1132.8,2142.9,2.9182801,1.1777868,122.22009999999939,-21.762317000000003,0.21634409,0.49838856
2142.9,488.57,351.43,214.29,3.0,1132.8,6964.3,2.8744821,1.3591672,124.10990000000011,-16.349239999999998,0.20813231,0.4839406
2142.9,488.57,351.43,214.29,3.0,1132.8,11786.0,2.9652807,1.4381276,123.6904000000001,-14.909117000000002,0.21347567,0.48811980000000005
2142.9,488.57,351.43,214.29,3.0,1132.8,16607.0,2.7266188,2.0775957999999997,97.4400000000002,-9.115114300000002,0.20358671,0.49294387
2142.9,488.57,351.43,214.29,3.0,3543.5,2142.9,2.9206418,1.2232383,122.64009999999992,-19.964347,0.21593947,0.49718659
2142.9,162.86,77.143,214.29,5.0,10776.0,6964.3,2.8853929,1.5853015,121.17010000000006,-12.902631,0.20073217,0.46821189
2142.9,488.57,351.43,214.29,3.0,3543.5,6964.3,2.8848771,1.2869415000000002,124.5299000000002,-18.029235,0.21059497,0.48833799
2142.9,488.57,351.43,214.29,3.0,3543.5,11786.0,2.9673778,1.4399521999999998,123.48009999999965,-14.879517000000002,0.21355010000000002,0.48801607
2142.9,488.57,351.43,214.29,3.0,3543.5,16607.0,2.8656477000000002,1.8910464,106.6798999999996,-10.223094999999999,0.2102604,0.49292433
2142.9,488.57,351.43,214.29,3.0,5954.3,2142.9,2.9168022999999996,1.2303155000000001,122.42980000000037,-19.720863,0.21568644,0.49697325
2142.9,488.57,351.43,214.29,3.0,5954.3,6964.3,2.8824877,1.2839153,124.32009999999983,-18.109824,0.21060549,0.48851266
2142.9,488.57,351.43,214.29,3.0,5954.3,11786.0,2.96591,1.4429208,123.48010000000009,-14.831666,0.21344368,0.48785853
2142.9,488.57,351.43,214.29,3.0,5954.3,16607.0,2.9210215,1.7662379000000001,113.1899999999999,-11.150518,0.21308147,0.49274724
2142.9,488.57,351.43,214.29,3.0,8365.0,2142.9,2.9122146,1.2382018999999997,122.43009999999987,-19.459082000000002,0.215337,0.4967328
2142.9,488.57,351.43,214.29,3.0,8365.0,6964.3,2.8785414,1.2762138,124.53010000000032,-18.319354,0.21059554,0.48895479999999997
2142.9,488.57,351.43,214.29,3.0,8365.0,11786.0,2.9631211,1.450869,123.48010000000053,-14.705394,0.21309831,0.48743912
2142.9,162.86,77.143,214.29,7.0,0.0,2142.9,1.383793,7.3777006,,-2.3692142999999994,0.062867845,0.20585584
2142.9,488.57,351.43,214.29,3.0,8365.0,16607.0,2.9629483,1.722134,115.49999999999994,-11.525834,0.21507861,0.49247051
2142.9,488.57,351.43,214.29,5.0,0.0,2142.9,1.3164236,7.6037577,,-2.2979407000000003,0.060631721,0.20113618
2142.9,488.57,351.43,214.29,5.0,0.0,6964.3,1.5240383999999998,7.2416077,,-2.4143092999999998,0.06523973799999999,0.20821617
2142.9,488.57,351.43,214.29,5.0,1132.8,2142.9,2.8648465,1.1851383,121.37989999999999,-21.439653,0.21195143,0.49378329
2142.9,488.57,351.43,214.29,5.0,1132.8,6964.3,2.9400865,1.3255164,123.27000000000066,-17.07893,0.21051128,0.48603797
2142.9,488.57,351.43,214.29,5.0,3543.5,2142.9,2.8777353,1.0704971,122.21990000000017,-29.358069,0.21456228,0.49820817
2142.9,488.57,351.43,214.29,5.0,3543.5,6964.3,2.9499126,1.2548028,123.90020000000047,-18.938087,0.21288395,0.49015031
2142.9,488.57,351.43,214.29,5.0,5954.3,2142.9,2.8730666,1.0640409,122.00979999999984,-30.165217,0.21448099,0.49839705
2142.9,488.57,351.43,214.29,5.0,5954.3,6964.3,2.9478192,1.2519296,123.68990000000046,-19.025513,0.21291454,0.49030738
2142.9,488.57,351.43,214.29,5.0,8365.0,2142.9,2.8676636,1.0566878,122.00999999999995,-31.19357,0.21431624,0.49859352
2142.9,162.86,77.143,214.29,7.0,1132.8,2142.9,2.9392536,1.0438822,122.21999999999954,-33.363352,0.21759116,0.49971033
2142.9,488.57,351.43,214.29,5.0,8365.0,6964.3,2.9459689,1.244618,123.68990000000046,-19.253080999999998,0.2129982,0.49070565
2142.9,488.57,351.43,214.29,7.0,0.0,2142.9,1.5132822,6.9334229999999994,,-2.5231058999999996,0.067766115,0.21557685
2142.9,488.57,351.43,214.29,7.0,1132.8,2142.9,2.9311021,1.0481895,122.22009999999983,-32.568360999999996,0.21724128,0.49978184
2142.9,488.57,351.43,214.29,7.0,3543.5,2142.9,2.9351629,1.1545146000000002,122.84990000000029,-22.887601,0.21722419,0.49893077
2142.9,488.57,351.43,214.29,7.0,5954.3,2142.9,2.9295512,1.1620218,122.85000000000012,-22.505732000000002,0.21698087,0.49878422
2142.9,488.57,351.43,214.29,7.0,8365.0,2142.9,2.9235507999999997,1.1697412,122.85000000000012,-22.132413,0.21666066,0.49862917
2142.9,488.57,488.57,214.29,3.0,0.0,2142.9,2.8420227000000002,1.3697948999999998,112.13969999999973,-16.134997,0.20605457,0.48399631
2142.9,488.57,488.57,214.29,3.0,0.0,6964.3,1.5534086,7.2977177,,-2.3955095,0.06554771200000001,0.20704198
2142.9,488.57,488.57,214.29,3.0,0.0,11786.0,2.9749556,1.7055155,116.54969999999932,-11.67487,0.20660013,0.47187341
2142.9,488.57,488.57,214.29,3.0,0.0,16607.0,2.5891261,2.7483788,67.8299,-6.6241587,0.19182229,0.47958919
2142.9,162.86,77.143,214.29,7.0,3543.5,2142.9,2.9463626,1.1522552,122.8498999999994,-23.006435,0.21774722,0.49896942
2142.9,488.57,488.57,214.29,3.0,1132.8,2142.9,2.9419211,1.1702245,122.6398999999998,-22.109651,0.21746706,0.49856042
2142.9,488.57,488.57,214.29,3.0,1132.8,6964.3,2.9133075,1.2748848,124.31980000000031,-18.356174,0.21199403,0.4890306
2142.9,488.57,488.57,214.29,3.0,1132.8,11786.0,2.9848211,1.4317403,123.69010000000058,-15.013892000000002,0.21446532,0.48845048
2142.9,488.57,488.57,214.29,3.0,1132.8,16607.0,2.7703272,2.2426865,89.87980000000029,-8.330867999999999,0.20555149,0.4928258
2142.9,488.57,488.57,214.29,3.0,3543.5,2142.9,2.9445181000000002,1.2174562,122.6398999999998,-20.169664,0.21706982,0.497359
2142.9,488.57,488.57,214.29,3.0,3543.5,6964.3,2.9212228,1.2065146,124.7398000000004,-20.575120000000002,0.21406778,0.49267126
2142.9,488.57,488.57,214.29,3.0,3543.5,11786.0,2.9873086,1.4345336000000002,123.68990000000002,-14.967849,0.21453409999999998,0.48829674
2142.9,488.57,488.57,214.29,3.0,3543.5,16607.0,2.9061327,2.0171782,100.38000000000036,-9.4440781,0.21217949,0.49290213
2142.9,488.57,488.57,214.29,3.0,5954.3,2142.9,2.9415077999999997,1.2245051000000002,122.6399000000007,-19.920146,0.21685642,0.49715227
2142.9,488.57,488.57,214.29,3.0,5954.3,6964.3,2.9195552000000005,1.2036196000000001,124.52980000000036,-20.686343,0.21409193,0.49281387
2142.9,162.86,77.143,214.29,3.0,0.0,16607.0,1.8455297999999998,2.5262853,62.36979999999992,-7.2736344,0.1592557,0.46947149
2142.9,162.86,77.143,214.29,7.0,5954.3,2142.9,2.9403892000000003,1.1606302,122.8498999999994,-22.575067,0.21747374,0.49880924
2142.9,488.57,488.57,214.29,3.0,5954.3,11786.0,2.9855256000000003,1.4375357,123.48010000000009,-14.91875,0.21441202,0.4881387
2142.9,488.57,488.57,214.29,3.0,5954.3,16607.0,2.9600077999999996,1.8970387,106.25979999999969,-10.182863000000001,0.21497227,0.49277959
2142.9,488.57,488.57,214.29,3.0,8365.0,2142.9,2.9373527999999998,1.2323058,122.64009999999992,-19.653873,0.21652424,0.49692046
2142.9,488.57,488.57,214.29,3.0,8365.0,6964.3,2.9177988,1.1964448,124.74009999999947,-20.969595,0.21413171,0.49316513
2142.9,488.57,488.57,214.29,3.0,8365.0,11786.0,2.9839304,1.4453770000000001,123.48010000000099,-14.792360999999998,0.21411849,0.48772797
2142.9,488.57,488.57,214.29,3.0,8365.0,16607.0,3.0013522999999998,1.8389801,109.19979999999984,-10.588213,0.21695504,0.49255377
2142.9,488.57,488.57,214.29,5.0,0.0,2142.9,1.2728945,7.7656673,,-2.2494867000000003,0.059087095,0.19793284
2142.9,488.57,488.57,214.29,5.0,0.0,6964.3,1.5425582,7.1476666,,-2.4464586,0.066178663,0.21027992
2142.9,488.57,488.57,214.29,5.0,1132.8,2142.9,2.866548,1.1920137,121.58990000000003,-21.15022,0.21187334,0.49345292
2142.9,488.57,488.57,214.29,5.0,1132.8,6964.3,2.950328,1.2416543,123.48010000000009,-19.347482,0.21312227,0.49086261
2142.9,162.86,77.143,214.29,7.0,8365.0,2142.9,2.9324124,1.1686318000000002,122.64020000000019,-22.184928,0.21706305,0.49865168
2142.9,488.57,488.57,214.29,5.0,3543.5,2142.9,2.8803718999999997,1.0731025,122.22,-29.053765999999996,0.21462634,0.49811756
2142.9,488.57,488.57,214.29,5.0,3543.5,6964.3,2.958933,1.1750167999999999,123.89990000000051,-21.887657,0.21509008,0.49417481
2142.9,488.57,488.57,214.29,5.0,5954.3,2142.9,2.8759264,1.066427,122.22,-29.857512,0.21455571,0.49831437
2142.9,488.57,488.57,214.29,5.0,5954.3,6964.3,2.9568147999999996,1.1722317,123.89989999999962,-22.015860999999997,0.21510370000000004,0.49430108
2142.9,488.57,488.57,214.29,5.0,8365.0,2142.9,2.8715879,1.0590355,122.01019999999963,-30.851018,0.21443703,0.49851424
2142.9,488.57,488.57,214.29,5.0,8365.0,6964.3,2.9549787999999997,1.1653619,123.89989999999962,-22.341898,0.21514634,0.49461199
2142.9,488.57,488.57,214.29,7.0,0.0,2142.9,1.4690212,7.1021674,,-2.462342,0.065909276,0.21175348
2142.9,488.57,488.57,214.29,7.0,1132.8,2142.9,2.9323389,1.0411834999999998,122.21999999999954,-33.903172,0.21728114,0.49974382
2142.9,488.57,488.57,214.29,7.0,3543.5,2142.9,2.9374697,1.1480158999999999,123.06019999999984,-23.234582,0.21737597,0.49905721
2142.9,488.57,488.57,214.29,7.0,5954.3,2142.9,2.9321137999999998,1.1556284,123.06019999999984,-22.829701999999997,0.21714329,0.498917
2142.9,162.86,77.143,214.29,7.0,10776.0,2142.9,2.9115207,1.1707478,122.63969999999969,-22.085086999999998,0.21626976,0.49861053
2142.9,488.57,488.57,214.29,7.0,8365.0,2142.9,2.9265947999999997,1.1632938,122.84989999999985,-22.442914000000002,0.21684378,0.49877089
2142.9,651.43,77.143,214.29,3.0,0.0,2142.9,2.8094759999999996,1.3694152,110.87960000000008,-16.142528,0.20474903,0.48410406
2142.9,651.43,77.143,214.29,3.0,0.0,6964.3,1.2385143,8.3392157,,-2.0932152,0.055263664000000004,0.18696594
2142.9,651.43,77.143,214.29,3.0,0.0,11786.0,2.9523166,1.7205161,115.70979999999986,-11.540152,0.20523004,0.47086534
2142.9,651.43,77.143,214.29,3.0,0.0,16607.0,2.4287692,2.7192933999999997,67.8299,-6.7022088,0.18494272,0.47924346
2142.9,651.43,77.143,214.29,3.0,1132.8,2142.9,2.9117710999999997,1.1775441999999998,122.22009999999939,-21.773208,0.21604928,0.49839353
2142.9,651.43,77.143,214.29,3.0,1132.8,6964.3,2.8097255000000003,1.7187766,116.1300999999999,-11.555591999999999,0.19427743,0.45816034
2142.9,651.43,77.143,214.29,3.0,1132.8,11786.0,2.9612857000000004,1.4385504999999998,123.48009999999965,-14.902242999999999,0.21329591,0.48809655
2142.9,651.43,77.143,214.29,3.0,1132.8,16607.0,2.6585389,2.2441482999999995,89.45990000000003,-8.324570699999999,0.2003831,0.49249989
2142.9,651.43,77.143,214.29,3.0,3543.5,2142.9,2.9154307,1.2228356000000002,122.64009999999992,-19.978457000000002,0.21570909,0.49720064
2142.9,162.86,214.29,214.29,3.0,0.0,2142.9,2.7510247000000003,1.3423627,111.9298999999998,-16.703354,0.20312099,0.48575108
2142.9,651.43,77.143,214.29,3.0,3543.5,6964.3,2.8231172000000004,1.6372182,120.74970000000019,-12.337158,0.19759695,0.46435574
2142.9,651.43,77.143,214.29,3.0,3543.5,11786.0,2.9633217999999997,1.4399708,123.48009999999965,-14.879216,0.21337502,0.48801629
2142.9,651.43,77.143,214.29,3.0,3543.5,16607.0,2.8347198,2.0354308,99.54000000000019,-9.3419852,0.20888317,0.49276441
2142.9,651.43,77.143,214.29,3.0,5954.3,2142.9,2.9122051,1.2292108,122.42980000000037,-19.75832,0.21549291,0.49700942
2142.9,651.43,77.143,214.29,3.0,5954.3,6964.3,2.8214627,1.6342662000000001,120.95999999999974,-12.367761999999999,0.19765906,0.46457787
2142.9,651.43,77.143,214.29,3.0,5954.3,11786.0,2.9617665,1.4423553999999998,123.48010000000009,-14.840751000000001,0.21327475,0.48788971
2142.9,651.43,77.143,214.29,3.0,5954.3,16607.0,2.9044262,1.9254216,104.78999999999994,-9.9969768,0.21249284,0.49259325
2142.9,651.43,77.143,214.29,3.0,8365.0,2142.9,2.9042604,1.2370628000000001,122.43009999999987,-19.496295,0.21498816,0.49677233
2142.9,651.43,77.143,214.29,3.0,8365.0,6964.3,2.8156623,1.6244425,121.58989999999959,-12.470892,0.19772298,0.46531082
2142.9,651.43,77.143,214.29,3.0,8365.0,11786.0,2.9571011,1.4503595,123.47989999999997,-14.713410000000001,0.21284179999999997,0.48746979
2142.9,162.86,214.29,214.29,3.0,0.0,6964.3,1.2359373,8.032755900000002,,-2.1738947,0.057066472,0.19244414
2142.9,651.43,77.143,214.29,3.0,8365.0,16607.0,2.9685755,1.8521762,108.56989999999999,-10.492939,0.21561172,0.4922344
2142.9,651.43,77.143,214.29,5.0,0.0,2142.9,1.2178958,7.970229300000001,,-2.1911299,0.057213684,0.19407779999999997
2142.9,651.43,77.143,214.29,5.0,0.0,6964.3,1.2683606,8.1858682,,-2.1328195,0.05611084400000001,0.18966693
2142.9,651.43,77.143,214.29,5.0,1132.8,2142.9,2.8730161,1.1860049,121.37989999999999,-21.402533,0.21228031,0.4937460999999999
2142.9,651.43,77.143,214.29,5.0,1132.8,6964.3,2.8814255,1.6782037,118.2300999999999,-11.929668,0.19721076,0.46123901
2142.9,651.43,77.143,214.29,5.0,3543.5,2142.9,2.8873447999999997,1.0711834999999998,122.21990000000017,-29.27678,0.21496462,0.49818900000000005
2142.9,651.43,77.143,214.29,5.0,3543.5,6964.3,2.8953932,1.5979748,121.59019999999998,-12.759041,0.20052499,0.46727652
2142.9,651.43,77.143,214.29,5.0,5954.3,2142.9,2.8828015,1.0653,122.00989999999967,-30.001403999999997,0.21487554,0.49836236
2142.9,651.43,77.143,214.29,5.0,5954.3,6964.3,2.8938544,1.5951624,121.58989999999959,-12.790581,0.20059775,0.46748586
2142.9,651.43,77.143,214.29,5.0,8365.0,2142.9,2.8754918999999997,1.0579187,122.00989999999967,-31.012184,0.21461855,0.49855959999999994
2142.9,162.86,214.29,214.29,3.0,0.0,11786.0,2.8981787,1.7240654999999998,115.49999999999994,-11.508794,0.20297321,0.47065833
